SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	PubTime-发表时间	FirstDuty-第一责任人	Fund-基金	Year-年	Volume-卷	Period-期	PageCount-页码	CLC-中图分类号	URL-网址	DOI-DOI
CJFD2020	区域临床检验中心在分级诊疗中的作用	张贤凤;薛莉;	山东省立第三医院集团工作部;山东省立第三医院医学工程部;	检验医学与临床	临床检验中心;;分级诊疗;;区域检查;;作用	"目的探究区域临床检验中心在分级诊疗中的作用。方法选取2019年1-8月于6家医疗机构进行疾病检查的患者420例为研究对象。比较区域临床检验中心成立半年前、成立后半年及成立后一年的就诊患者的满意度、检查水平及医疗资源的差异。结果区域临床检验中心成立后,患者及医院职工的满意度均不断提升,且成立半年前与成立半年后、成立一年后患者及职工的满意度比较,差异均有统计学意义(P <0.05)。且6家医疗机构8个血常规检测项目的临床检验合格率明显低于区域临床检验中心的合格率,差异有统计学意义(P<0.05)。区域临床检验中心成立后,医疗机构总职工人数、来访检验人数、总住院人数及床位利用率均不断升高,转院率明显降低。结论区域临床检验中心在分级诊疗中的推广实施可有效促进医疗资源的优化使用,提高医疗服务的质量,提升职工与患者满意度,对促进医疗事业长远发展具有积极意义。"	2020-06-14	张贤凤;		2020	17	11	1599-1602	R197.1		
CMFD2020	分级诊疗制度下济南市家庭医生签约服务效果研究	孙敬瑶	山东大学	山东大学	分级诊疗;;家庭医生;;签约;;服务	"随着社会进步和健康知识的普及,群众看病就医和健康管理的需求快速增长。开展家庭医生签约服务作为分级诊疗制度的重要保障机制,是促进基层医疗卫生服务模式转变、提高服务及时性和有效性的重要方式,是新形势下维护和促进居民健康的重要途径。如何加强对家庭医生团队以及基层医疗卫生机构的管理、更好地发挥家庭医生作为居民健康“守门人”的作用成为实践中值得研究和探讨的问题。本文基于分级诊疗制度实施背景下,以济南市家庭医生签约服务为研究对象,通过整理文献、理论研究、问卷调查、数据分析、实地调研、人员访谈等研究方法,研究济南市家庭医生签约服务政策实施的效果。本文认为,济南市家庭医生签约服务运作规范、覆盖面广,签约率和群众满意度都较高。但也存在政府支撑性政策还不完善、家庭医生人才缺乏、居民获得感有待增强等问题,其原因主要是政府在政策制定中的主导作用发挥不够、家庭医生职业吸引力弱、家庭医生签约服务的质量效果欠佳。本文建议,在进一步完善济南市家庭医生签约服务方面,需要提升签约和服务各个环节规范化运行的水平、增强家庭医生职业吸引力、促进家庭医生签约服务提质增效。"	2020-06-13	孙敬瑶		2020		11	89	R197.1		10.27272/d.cnki.gshdu.2020.003611
CJFD2020	深圳市福田区医联体模式下的“1+N”全科医生团队发展现状	周志衡;陈宝欣;忽群;孙明伟;孙虹;刘丹;黄志杰;张雪姣;孙子辉;武卯富;肖倩;于小岑;陈文如;	深圳市福田区慢性病防治院;广州华立科技职业学院;中国人寿保险股份有限公司;深圳市知信健康管理有限公司;深圳市福田区第二人民医院;	中国初级卫生保健	医联体;;全科医疗团队;;家庭医生签约服务;;分级诊疗	"目的对深圳市福田区""1+N""医联体下的不同社区健康服务中心的工作模式进行调查,了解""1+N""医联体模式下的全科医生团队发展现状。方法以文献、政策分析与深度访谈法相结合的形式,对福田区医联体模式下的""1+N""全科医生团队发展现状进行调查。结果福田区""1+N""全科医生团队在专人专岗负责医联体模式下整合诊疗工作,在绩效分配上由区政府按照家庭医生服务计划的财政投入机制整体拨付经费至医院,再由医院进行二级考核和二级分配。不同机构的全科医生承担着大部分基本公共卫生服务、重大公共卫生项目、临床诊疗工作及附加服务。结论福田区医联体模式下的""1+N""全科医生团队模式取得较好成效,值得推广。"	2020-06-10	周志衡;	深圳市福田区科创局（FTWS2018003;FTWS2018072;FTWS2016006）;; 深圳市卫生系统科研项目（SZGW2018006）	2020	34	06	33-36	R197.1		
DKFX2020	分级诊疗模式下重力肌群锻炼对非特异性腰痛患者生活质量影响的研究	曹婷婷;金侠;	首都医科大学附属北京潞河医院骨科;	北京医学	非特异性腰痛;;分级诊疗;;重力肌群锻炼;;生活质量	"目的分析分级诊疗模式下重力肌群锻炼对非特异性腰痛患者生活质量的影响。方法选取2017年3月至2018年11月首都医科大学附属北京潞河医院收治的68例非特异性腰痛初诊患者,分为观察组和对照组,每组34例。在分级诊疗模式下,观察组采用重力肌群锻炼进行治疗,对照组采用传统腰部康复训练进行治疗。对比分析两组治疗前与治疗后1个月、3个月、6个月的生活质量量表(the short-form 36 item health survey questionnaire, SF-36)评分、疼痛视觉模拟评分(visual analogue score, VAS)、Oswestry功能障碍指数(Oswestry dysfunction index, ODI)评分及腰部背伸肌肌力值。结果治疗后,两组SF-36评分均较治疗前显著升高(P<0.05),组间比较差异有统计学意义(P<0.05);两组VAS评分、ODI评分均较治疗前显著降低(P<0.05),组间比较差异有统计学意义(P<0.05);两组腰部背伸肌肌力值均较治疗前显著增大(P<0.05),且组间比较差异有统计学意义(P<0.05)。结论分级模式下重力肌群锻炼能够明显改善非特异性腰痛患者腰部运动功能障碍、生理职能及生理功能,缓解疼痛,提升腰部背伸肌肌力和生活活力,对患者生活质量有积极影响,值得临床推广。"	2020-06-10	曹婷婷;	北京市通州科技计划(KJ2018CX009-30)	2020	42	06	527-530	R681.5		10.15932/j.0253-9713.2020.06.012
CJFD2020	临床实用型CT发展趋势	李真林;	四川大学华西医院放射科;	中国医疗设备	全流程;影像技术;移动工作流;医疗机构;量化评估;高危人群;公立医院;分级诊疗;影像检查;主控台;	"自2001年第一代16层CT面世,已经过去了近20年。我国64层以下CT(后统称临床实用型CT)的保有量和年采购量较大,其使用群体和临床需求随着医疗体系的改革而不断变化。因此,临床实用型CT技术不断创新,同时采用了以智慧影像技术为代表的影像自动化、智能化工作流。时至今日,我国鼓励分级诊疗和精准医疗政策,给临床实用型CT做了全新的定位,也指明了技术和应用的发展方向。本文从临床实用型CT的使用群体、临床应用及定量检查等发展趋势进行总结。"	2020-06-10	李真林;		2020	35	06	178-179	R814		
CJFD2020	浅析分级诊疗对公立医院经济运行的影响及应对策略	朱建霞;	南通市第四人民医院;	财经界	分级诊疗;;公立医院;;经济运行;;应对策略;;影响	"目的:探讨分级诊疗对公立医院经济运行的影响及应对策略。方法:应用医学样本实验法,对某大学附属医院2018年6月至2019年10月就医疗质量、投入产出和资产保值增值等40项经济运行内容进行统计分析,按照研究环节诊疗管理水平差异,分别施以一般管理方法和综合管理方法,就两组经济运行结果中分级诊疗达标率进行统计分析。结果:观察组和对照组经济运行结果中分级诊疗达标率对比分别为100%(20/20)和70.00%(14/20),有统计学意义(X~2=11.3334,P=0.0008,P<0.05)。结论:分级诊疗对公立医院经济运行的影响具有显著的效果,通过建立起一套规范、有序、高效、优质的诊疗秩序的综合管理方法,明确首诊、分诊、双向转诊等问题,将从直接程度上提升公立医院经济运行效能,发挥分级诊疗的现实意义。"	2020-06-10	朱建霞;		2020		17	249-250	R197.322		10.16266/j.cnki.cn11-4098/f.2020.11.158
CJFD2020	双向转诊系统的流程分析	姚娜;王梓名;	四川大学华西第二医院;	现代信息科技	双向转诊;;医联体;;远程会诊	"为了更好地下沉华西医院的品牌及优质医疗资源,四川大学华西第二医院依托现代通信技术和信息技术,启动建设医联体双向转诊项目。医联体医院通过在线形式,可长期持续地开展上下级医院间同步协同的双向转诊服务。医联体医院病人通过双向转诊平台可申请四川大学华西第二医院的门诊双向转诊和住院双向转诊,积极落实基层首诊、双向转诊、急慢分治、上下联动的就医新秩序。"	2020-06-10	姚娜;		2020	4	11	13-15+19	R197.3		10.19850/j.cnki.2096-4706.2020.11.003
DKFX2020	编撰教学要点重点对临床综合课程教学效果同质化的促进作用	王英;刚君;张东海;陈沂;马秀华;赵留庄;	首都医科大学大兴教学医院科教科;首都医科大学大兴教学医院妇产科;首都医科大学大兴教学医院院部;	中华全科医学	临床综合课程;;教学要点重点;;同质化;;教学效果	"目的根据北京市""3+2""助理全科医生规范化培训工作分布在远郊10所教学医院的现状,探讨如何同步提高不同教学医院之间教学水平,以期达到教学效果同质化。方法临床综合课程联合教研室在2013—2018年连续6年对远郊10所教学医院培训的""3+2""助理全科医生《临床综合课程》的结业试卷进行试卷分析,根据试卷分析的结果寻找、分析、评价教学效果差异位点,并采取了每年组织集体备课共同修正不足位点、建立且充实试题库、编制《习题练习集》、修订教学课件等措施;与此同时,在2015年组织相关教师编撰并经集体讨论确认后发布《课程教学要点重点集锦》作为教师教学工作支持手册,该手册在2016年度教学过程中开始实施,目的是使不同教学单位的教师教学过程中在发挥个人主观能动性的同时能够统一教授到重点教学内容、注意到课程难点,联合教研室进而评估教学实施效果。结果编撰并使用课程教学要点重点使10家教学医院之间的教学效果位点差异由2013—2015年度的40%左右减少到2017—2018年度的17%～18%。结论编撰并使用课程教学要点重点集锦有效促进了10家教学医院总体教学水平的整体提高,同时可起到教学参考资料、学员掌握与复习重点、纠正教学偏差以及作为考核与了解学员知识掌握情况的依据。为进一步提高教学水平、发挥教学要点重点集锦的有效作用,教学要点重点集锦也需要通过使用、论证不断提炼升华。"	2020-06-08	王英;	首都全科医学研究专项课题(16QK12)	2020	18	06	1021-1024	R-4;C975		10.16766/j.cnki.issn.1674-4152.001418
CJFD2020	老龄化背景下城市社区卫生机构发展问题研究	杨璐;	沈阳师范大学管理学院;	大众标准化	老龄化;;社区卫生机构;;卫生服务	"随着生活水平的提高,医学技术的进步,社会的整体结构以及价值观念的与时俱进都加速着老龄化社会的到来,在老龄化这个大背景下,居民对社区卫生服务的认可和充分利用是社区卫生机构得以生存和发展的重要前提,更关乎着中国社区卫生服务事业的长足发展。"	2020-06-08	杨璐;		2020		11	52-53	R197.61		
CJFD2020	健康助力小康 民生牵着民心		浙江省平阳县卫生健康局;	人口与健康	乡镇卫生院;县域医共体;就诊率;区域医疗;	"浙江省平阳县卫生健康局紧紧围绕健康平阳和温州区域医疗康养中心城市南部副中心的战略部署,扎实推进各项卫生健康工作,人民的获得感、幸福感、安全感不断增强。以民为本,打造""健康平阳""。"	2020-06-08			2020		06	85	R197.1		
CJFD2020	多种教学方法在全科住院医师眼科规培中的应用	刘广川;靳娜;崔树平;	内蒙古自治区巴彦淖尔市医院眼科;内蒙古医科大学巴彦淖尔临床医学院教学部;	中国现代医生	全科医师;;临床规培;;分级诊疗;;眼科学;;教学方法	"本文针对眼科常见病临床表现多样、学科专业性强、多种全身性疾病有眼部表现的问题,通过充分调动全科规培医师的学习积极性,运用多种教学方法,在教学大纲规定的学习时间内,培训眼科临床上常规的基础检查和基本操作技能,弥补大学阶段""眼科学是考查课""的思想误区,降低全科医师在基层临床工作中漏诊、误诊情况的发生。经过3年的全科住院医师规范化培训,特别是通过眼科学的轮转学习,在眼科常见疾病方面完美的由理论学习向临床实践过度,培养出合格的面向基层的全科医师。在全面推进分级诊疗的医改行动中,在基层的全科医师能够做到眼科疾病早发现、早诊断,把需要转诊到上级医院的患者""转上去"",把经过上级医院诊治后处于康复阶段的患者""转回来"",保障首诊于基层医院的常见眼病患者可以得到及时的诊治。因此,通过应用多种教学方法,从而加强全科规培医师眼科轮转学习非常重要。"	2020-06-08	刘广川;	内蒙古自治区卫生计生科研计划项目(201702177)	2020	58	16	148-151	R-4;C975		
CCND2020	用好DRG 助力行业治理升级	湖北省卫生健康委信息中心统计部部长 周达	健康报	健康报	DRG;湖北省;卫生健康;病案首页;服务绩效;临床重点专科;绩效评价体系;医疗费用;分级诊疗;		2020-06-08	周达		2020			2	R197.1		10.28415/n.cnki.njika.2020.002834
CMFD2021	广州市公立医院分级诊疗存在的问题与对策研究	黎宇岚	暨南大学	暨南大学	分级诊疗;;双向转诊;;功能定位;;利益分配	"我国为了解决民众看病难、看病贵的问题,新一轮新医改提出了打造“小病在社区,大病进医院,康复回社区”的分级诊疗的理念,通过医联体模式来构建分级诊疗新格局和就医秩序,解决目前社会上医疗资源分配不均匀的现状,落实分级诊疗,从而提升基层医疗救治能力。本研究以广州市一医院医联体分级诊疗的现状作为具体研究对象,研究的内容主要为分级诊疗制度的实施现状,总结其存在的问题,分析问题产生的原因,针对市一医院实际情况,提出分级诊疗制度实施建议,为广州市分级诊疗的快速发展提供有力支持。本文通过研究新医改以来的政府文件及相关论文文献,对分级诊疗、双向转诊进行了研究,分别对广州市第一人民医院医联体内的医生、患者发放问卷调查,并对医院领导、科室主任、普通医生、患者四个层次进行访谈,采用合作关键影响因素分析法提出研究设计。调查结果显示,分级诊疗实行几年以来,虽然取得了一定的疗效,但是依然存在着一些核心障碍,例如区域医疗联合体设计不完善、社区医疗资源缺乏、公众对首诊制度认知度低等一系列问题,从调查结果得出:医疗资源紧张问题仍未得到解决、医联体内各级医疗机构医疗行为无差别化、医联体内各级医疗机构利益难以协调、缺乏信息共享平台、分级诊疗中医生、患者的配合度均不高等五方面因素导致分级诊疗模式在现实运作中难以高效发挥作用。本文最终得出结论:针对上述问题,提出了以下对策:重新进行医院功能定位、建立区域内各级医疗机构合理的利益分配机制、提高医生对分级诊疗的认知水平、基于分级诊疗落实建立医生考核与激励机制、增强政策引导,强化配套支持。"	2020-06-06	黎宇岚		2020		07	72	R197.32		10.27167/d.cnki.gjinu.2020.001970
CMFD2023	全科医生对医疗联合体建设的认知与评价研究	陈帆	华中科技大学	华中科技大学	全科医生;;医疗联合体;;认知评价;;分级诊疗制度	"目的:近年来,中国政府为深化医疗卫生改革,提高基层卫生服务能力,整合医疗资源,在全国范围内推动医疗联合体(“医联体”)的实践探索。全科医生作为医联体的基层实践人员,在医联体卫生服务网络中起到不可替代的作用,从全科医生的视角评价医联体的建设很有必要。本研究旨在探讨全科医生对医联体的认知与评价现状,为推进医联体和分级诊疗制度建设提供依据。方法:以参加湖北省2017年4月-6月全科医师培训的764名全科医生作为研究对象进行横断面调查。在文献研究和专家咨询基础上,自行设计调查问卷,收集全科医生的基本情况、对社区卫生服务机构服务能力评价、与上级医院业务往来情况及对医联体的认知和评价信息。现场调查由经过统一培训的调查员采用集中调查的方式,并进行现场质控和问卷复核质控。采用SPSS 22.0软件对数据进行统计分析。对全科医生的一般情况进行描述性分析。全科医生对医联体建设的认知及评价情况:无序分类相关分析组间比较采用X~2检验或Fisher确切概率法;等级数据的相关性检验采用Spearman秩相关分析;两变量均为有序分类,一致性检测采用Kendall’s相关;两相关样本比较非参数检验运用Wilcoxon符号等级检定。全科医生对医联体建设的支持程度影响因素运用多分类Logistic回归分析。结果:本次调查共发放问卷764份,最终回收有效问卷749份,有效回收率为98.0%。749名全科医生中,男性470人(62.75%)。全科医生对医联体促进分级诊疗就医格局实现的认知与其参与收治上级医疗机构下转患者的频率情况有关(ρ=0.204,P0.05)。60.92%的全科医生熟悉医联体,88.25%的全科医生倾向于支持医联体建设。全科医生对医联体的熟悉程度与上级医院医生的专业指导(ρ=0.328,P0.05);全科医生对医联体的支持程度分析结果类似。多因素Logistic回归分析显示,即使全科医生认为医联体建设减少社区卫生服务机构病源,也不会选择很不赞同医联体建设(P0.05)。全科医生对医联体建设在双向转诊中的作用程度比较,认为医联体在引导社区医院上转病人的促进作用(86.3%)高于引导上级医院下转病人(70.1%),差异有统计学意义(P<0.001)。医联体建设对社区卫生服务机构和上级医院工作影响的比较,全科医生认为医联体建设对社区卫生服务机构工作量的增加高于对上级医院(P0.05)。70.1%的人认为医联体建设最大的困难是宣传不足;87.7%的人建议上级医院应当定期安排医生到社区卫生服务机构进行专业指导。结论:全科医生对医联体的总体认知情况一般;大多数全科医生支持医联体建设,但认为其对下转患者的促进作用不如上转患者,对社区卫生服务机构的业务指导较少。宣传不足和双向转诊机制不完善是医联体发展的主要障碍。应加强医联体相关政策的宣传,提升基层医疗服务能力,促进分级诊疗就医格局的实现。"	2020-06-05	陈帆	"国家自然科学基金,项目名称:我国医疗联合体建设的评价研究,项目编号:71603091"	2020		01	52	R197.1		10.27157/d.cnki.ghzku.2020.004747
CJFD2020	医保按病种定额支付方式研究与应用	付晓丽;杨宁;时松和;王硕;	郑州大学公共卫生学院;河南省民权县医疗保障局;	中国卫生经济	医保基金;;按病种定额支付;;实际补偿比;;分级诊疗	"目的:分析医保按病种定额支付的运行效果及作用。方法:采集河南省民权县2016年9月—2019年11月纳入按病种定额支付的45种常见疾病的患者住院相关数据,对实施定额支付前后相关指标进行对比分析。结果:45种疾病县外次均住院费用比县内高8 277.08元(241.46%),与去年同期比较,实施按病种定额支付后,45种疾病总住院人次下降4.26%,外转率下降15.32%,县内实际补偿比上升8.37%,县内住院人次提高19.86%。根据时间序列分析,预测实施按病种定额支付后下一年度外转人次下降36.58%,住院总费用节省1 981.71万元(33.80%),医保基金节约982万元(34.46%)。结论:按病种定额支付可引导居民基层就医,节约医保基金,提升基层医疗服务能力,促进""患者、基金""下沉,促进分级诊疗建设。"	2020-06-05	付晓丽;	2015年度河南省医学科技攻关计划项目(201503015)	2020	39	06	46-49	R197.1;F842.684		
CJFD2020	山东泰安市中心医院医疗集团城市医疗集团筑起疫情防控坚实屏障	倪庆宾;	山东省泰安市中心医院党委;	中国卫生	山东泰安市中心医院;疫情防控;防控工作;城市医疗集团;	"在山东省泰安市防控新冠肺炎疫情工作当中,泰安市中心医院医疗集团发挥一体化组织优势,实行区域疫情模块化防控,坚持""12345""策略,统筹安排各集团单位的抗疫人员、防控场地、医疗防护物资、救助设备等,形成""分级别、分层次、分区域""的联防联控机制,在泰安的疫情战场上""大显身手"",推动了疫情防控工作高效有序开展,为全市打赢疫情防控阻击战筑起了坚实屏障。"	2020-06-05	倪庆宾;		2020		06	110-111	R197.32		10.15973/j.cnki.cn11-3708/d.2020.06.037
CJFD2020	我国医联体建设相关法律问题探析	王宇;陈佳;张志华;杨东东;张亚松;王金元;	河北北方学院附属第一医院;河北大学政法学院;	中国医院管理	医联体;;分级诊疗;;法人治理结构;;法律	"医联体的迅速开展与实施有利于提升基层医院的诊疗能力和服务水平。但是医联体的发展路径、法律风险等事宜目前并没有明确的政策法规予以规范。尤其是医改背景下,各地医疗机构在实行医联体发展政策探索的同时必须建立健全法律机制,做好法律保障并通过法律研究以规避法律风险。"	2020-06-05	王宇;	国家社会科学基金一般项目（17BTY053）	2020	40	06	94-96	R197.1		
CJFD2020	新型冠状病毒肺炎防治工作中分级诊疗的应用与展望	陈智敏;吴芷涵;李跃军;梅斌;李志强;	武汉大学中南医院;	中国医院管理	分级诊疗制度;;新型冠状病毒肺炎;;防治	"围绕分级诊疗制度在新型冠状病毒肺炎防治工作中的应用,从紧密型医联体的上下联动、社区—方舱—定点医院的分级运作、医疗保障制度的政策调整和信息化手段的快速支持4个方面来展望分级诊疗的""以人为本、群众自愿、公平可及""发展前景。"	2020-06-05	陈智敏;	武汉大学中南医院医院管理研究项目（2020-Y-07）	2020	40	06	35-37	R197.1		
CJFD2020	分级诊疗背景下患者门诊就医选择行为实证研究	李勇;邢影影;	中国药科大学国际医药商学院;	中国医院管理	患者;;就医选择;;门诊;;分级诊疗	"目的考察患者的门诊就医选择行为及其影响因素,为推进分级诊疗制度提供参考。方法利用描述性统计方法对宏观统计数据和患者微观调查数据进行分析。结果无论是宏观统计数据还是微观调查数据,均表明患者在慢病、小病的情况下就医趋向于去大医院,说明患者就医会优先选择大医院而非基层医院,反映了当前我国患者就医流向呈""倒三角""格局,存在就医选择行为不合理的问题即""小病大医"";距离近或交通方便是影响患者选择医疗机构的首要因素,表明在大医院与社区卫生服务中心差不多进入患者视野的情况下,患者倾向于选择诊疗水平高和有知名专家以及服务态度好的大医院就医。结论分析患者在不同疾病程度下发生的就医选择行为,探究患者就医选择的影响因素,从而为推进分级诊疗提供建议。"	2020-06-05	李勇;	教育部人文社会科学研究青年基金项目（19YJC790070）;; 江苏省高校哲学社会科学指导项目（2017SJB0052）	2020	40	06	50-54	R197.1		
CJFD2020	医联体建设下的中医学科共建模式探讨	郑洋;李哲;范杰;刘宝利;邱新萍;刘清泉;	首都医科大学附属北京中医医院科研处;北京中医医院顺义医院科研处;	中国医药导报	中医学科;;医疗联合体;;学科共建;;医改	"开展医疗联合体(以下简称""医联体"")建设是深化医改的重要步骤和制度创新。2013年,首都医科大学附属北京中医医院托管了北京市顺义区中医医院,在两院间开展了医联体内部中医学科共建。通过明确责权、制度建设、学科同质化建设、针药结合建设、实验平台共建的探索实践,使北京市顺义区中医医院在医疗服务、科研能力、人才培养等方面取得了较快发展。医联体内部中医学科共建促进了两院间的融合,实现了以学科共建模式促进医联体管理模式的完善,促进了分级诊疗和医改顺利进行。"	2020-06-05	郑洋;	北京市属医院科研培育计划项目（PG2018015、PG2019021）	2020	17	16	163-166	R197.4		
CJFN2020	绍兴市人民政府关于下达2020年绍兴市国民经济和社会发展计划的通知		绍兴市人民政府;	绍兴市人民政府公报	绍兴市;人民政府;县域医共体;社会发展计划;国民经济;	"绍政发[2020]6号各区、县(市)人民政府,市政府各部门、各单位:2020年绍兴市国民经济和社会发展计划已经市八届人大五次会议审议批准,现印发给你们,请认真部署落实。有关专业计划由市发改委另行组织下达。各地各部门(单位)在今年计划的安排和组织实施过程中,要扎实做好以下几方面工作:一、全面发力构建现代产业体系(一)加快培育发展新动能。大力推进""双十双百""集群制造(培育)行动计划,高标准推进集成电路、高端生物医药省级""万亩千亿""新产业"	2020-06-05			2020		05	1-5	D625;F127		
CJFD2020	基于政策计量与图谱分析的上海市分级诊疗政策研究	何威澎;项楠;杨雨晨;热娜·阿希木;赵丽颖;程薇;	北京中医药大学管理学院;	中国全科医学	分级诊疗;;卫生政策;;图谱分析;;文献计量学;;上海	"背景我国新医改已经第十年,分级诊疗政策作为改善人民医疗问题、提升人民医疗体验感的重要举措之一,亟须对其发布规律及关注重点进行系统的、科学的整理与分析。上海市是我国省级综合医改试点城市,且分级诊疗政策提出较早,对其进行分析具有较高的价值。目的通过上海市政府发布在其官网的分级诊疗政策,了解上海市分级诊疗政策现状,并通过对政策关键词的深入分析,探索分级诊疗政策的关键节点,为政策制定提供参考。方法在""中国上海""网站(http://www.shanghai.gov.cn/)中,以""分级诊疗""为关键词在""政府信息公开""栏目内进行检索与整理,最终得到2010年10月—2018年8月的政策文件77条。查阅《中国卫生健康统计年鉴》2018卷、《中国卫生和计划生育统计年鉴》2013—2017卷,以及《中国卫生统计年鉴》2009—2012卷,从中获得历年上海市分级诊疗相关卫生统计数据。在中国知网、万方数据知识服务平台,通过关键词""上海""""分级诊疗""""效果评价"",检索2014年8月—2019年8月与上海市分级诊疗实施效果相关的文献。利用Microsoft Excel 2016软件和Microsoft Access2016软件建立数据库并录入数据进行政策计量与分析,图谱分析则是基于Python 3.6.6的jieba 0.39中文分词程序及Ucinet软件实现,同时采用文献法对已有研究进行整理总结。结果 2010—2013年分级诊疗政策文件发布数量较少,2014—2017年分级诊疗政策文件发布的数量迅速增长,年均增速达到164.58%。共得到186个关键词,经政策关键词中心性分析得到""医疗""""管理""""卫生""""服务""等是分级诊疗政策的关键节点。进一步分析关键词词频可得2016年对医疗保险关注度、2017年对中医药的关注度较高。截至2018年8月,家庭医生""1+1+1""医疗机构组合签约人数已超480万,社区卫生服务中心诊疗人次年均增速为6.29%,2017年达到8 690.63万人次,同时2017年市级医院收治高难度病例数增长了70%,占比提高了1.39%;高难度手术例数增长了64%,占比提高了4.71%。结论上海市分级诊疗政策数量不断增加,市级医院与基层医疗卫生机构职能区分更清晰,平稳发展,分级诊疗效果显现。上海市应以继续医疗卫生管理与服务为关键点,不断完善与贯彻配套政策规范,充分结合医保政策、中医药发展等方面,快速推动构建满足社会需求的分级诊疗体系。"	2020-06-04	何威澎;		2020	23	22	2768-2774	R197.1		
CJFD2020	国外整合医疗典型模式对我国健康管理联合体建设的启示	熊梅;伍佳;刘利霞;廖晓阳;赵茜;	四川大学华西医院特需医疗中心;四川省宜宾市屏山县新市镇民族中心卫生院;	中国全科医学	医疗联合体;;健康管理联合体;;整合医疗;;初级卫生保健;;卫生保健改革	"随着社会人口老龄化、疾病谱的转变,以及""健康中国2030""战略规划的实施推进,我国迎来了健康中国建设新纪元,医疗联合体(医联体)向健康管理联合体(健联体)转型升级,以及健联体建设成为必然趋势。本文在整合发生的水平对国外整合医疗典型模式进行分析,从历史背景、具体措施、开展成效3方面进行介绍,汇总出其成功经验。同时结合我国卫生服务体系面临的挑战和健联体开展现状,提出如下建议:尽可能整合所有与健康相关的要素,惠及全人群,覆盖全生命周期;以基层医疗卫生机构为主体,加强人才体系建设;关注重点人群,构建跨学科团队;形成高效的医疗卫生服务提供模式;加强信息化建设;建立合理有效的激励机制。"	2020-06-04	熊梅;	四川省软科学研究计划项目（20RKX0561）——面向老年慢病人群的整合医疗模式的构建及实证研究;; 成都市科技项目（2019-RK00-00221-ZF）——医养融合推进养老区块链模式创新研究	2020	23	22	2741-2748+2756	R197.1		
CMFD2021	“强基层”背景下县域医共体建设对公共卫生服务水平的影响因素研究	郝姝琦	浙江大学	浙江大学	强基层;;县域医共体;;公共卫生;;影响因素;;浙江省	"自2009年新医改“强基层”战略提出以来,基层公共卫生服务成为政策关注的重点,政府对公共卫生领域进行了大量投入。然而,基层医疗卫生机构临床诊疗能力不足的情况仍然存在。2019年在全国范围内开始推行的县域医共体建设,以提升基层临床诊疗能力、建立分级诊疗格局为核心目标。但由于资源的有限性,这一过程可能会反过来导致公共卫生被忽略和弱化。因此,公共卫生逐渐成为医共体建设关注的重点。浙江省县域医共体建设起步较早,在全国范围内具有典型性意义。自2017年医共体试点开始以来,浙江省不仅致力于推动县域医疗卫生机构的紧密合作,且着手推进法人制度、财政制度等领域的体制改革。开展县域医共体建设后,浙江省基层医疗机构门诊服务能力显著提升,分级诊疗格局逐步确立;家庭医生签约服务覆盖率显著提高,“健康守门人”制度开始推进;新兴公共卫生项目签约率有效提升,医防融合的新服务模式得到推广。但对医共体自身而言,仍存在一系列问题,如偏远县域招人难、留人难;家庭医生签约率难以进一步推进;医共体绩效考核体系不完善等。在县域医共体建设过程中,公共卫生服务水平主要受到事前要素、事中要素与事后要素三方面的影响。为强化医共体公共卫生服务水平,应明确各医疗机构功能定位,推进各单位全方位协同;促进医防融合,加强医疗卫生资源与服务的融合,构建医防协同一体化服务模式;构建以健康为导向的考核体系,设定真正体现健康目标的考核指标和考核比重,并强化考核结果的利用。"	2020-06-03	郝姝琦		2020		01	57	D630;R197.1		10.27461/d.cnki.gzjdx.2020.000989
